인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존여부
20180208,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 금하로 713, 1층 (시흥동)",보배 왕만두,분식,191891.9879,438771.9082,시흥5동,11545710,26,90,8,160,135,520,650,1170,0.884615385,1035,0.555555556,1635,9156,30987.5555,819,11670.19361,10936.29824,1,0,0,0,0,0.012449829,0
20210830,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 금하로23길 6, 1층 (시흥동)",할머니가래떡볶이 시흥동은행나무점,분식,191856.6718,438821.0371,시흥5동,11545710,27,93,8,161,139,539,671,1210,0.885123967,1071,0.554545455,336,9146,30987.5555,834,11670.19361,10936.29824,1,0,0,0,0,0.012449829,0
20181205,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 금하로 729, 1층 (시흥동)",만나꼬마김밥,분식,192047.2525,438724.2559,시흥5동,11545710,14,84,8,163,118,428,555,983,0.879959308,865,0.564598169,1335,11259,30987.5555,434,11670.19361,10936.29824,1,0,0,0,0,0.012449829,0
20211213,0,영업/정상,,중랑구,중화동,"서울특별시 중랑구 동일로129길 35, 1층 119, 121호 (중화동, 태능에셈빌)",상봉클럽하우스,분식,206771.2173,455221.9895,중화2동,11260610,28,85,7,107,162,727,684,1411,0.88518781,1249,0.48476258,231,5901,27694.7825,763,24191.93929,23667.05304,1,0,0,0,0,0.012449829,0
20190719,0,영업/정상,,관악구,신림동,"서울특별시 관악구 신림동길 34, 1층 (신림동)",옛맛 의정부 부대찌개,분식,193298.3013,442758.44,신사동,11620685,40,97,16,120,371,1182,1245,2427,0.847136382,2056,0.512978986,1109,2112,31104.7,1235,20944.66626,18597.21201,1,0,0,0,0,0.013179737,0
20201029,0,영업/정상,,관악구,신림동,"서울특별시 관악구 신림동9길 3, 제1층 101호 (신림동)",뿌기DV,분식,193275.5279,442712.4519,신사동,11620685,19,100,16,125,375,1198,1275,2473,0.848362313,2098,0.515568136,641,2112,31104.7,591,20944.66626,18597.21201,1,0,0,0,0,0.013179737,0
20210121,0,영업/정상,,도봉구,방학동,"서울특별시 도봉구 도당로 96, 가동 1층 (방학동)",자갈치 낙곱새,분식,203249.5093,462593.5996,방학1동,11320690,18,105,15,247,122,665,709,1374,0.911208151,1252,0.516011645,557,16832,25046.59667,463,23494.2753,24802.59456,1,0,0,0,0,0.01625814,0
20180820,0,영업/정상,,영등포구,양평동5가,"서울특별시 영등포구 양평로22가길 4, 1층 (양평동5가)",선유우동,분식,190557.0066,448482.0655,양평2동,11560620,56,66,6,178,83,427,309,736,0.887228261,653,0.419836957,1442,13414,30374.63,1701,28329.05959,29842.30973,1,0,0,0,0,0.014836066,0
20180530,0,영업/정상,,강동구,천호동,"서울특별시 강동구 성안로 181, 1층 (천호동)",브르르 떨어 떡볶이,분식,211955.2694,448568.487,길동,11740685,40,94,20,240,283,1363,1531,2894,0.902211472,2611,0.52902557,1524,6750,30875.16667,1235,55951.10631,55277.9273,1,0,0,0,0,0.014836066,0
20190311,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로 15, 1층 (목동)",봉구비어,분식,188292.0467,448157.4523,목4동,11470540,40,72,16,604,150,562,683,1245,0.879518072,1095,0.548594378,1239,12116,36652.715,1448,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20201006,0,영업/정상,,용산구,한남동,"서울특별시 용산구 우사단로10길 47, 1층 (한남동)",숙이네분식,분식,199768.3048,447851.0963,보광동,11170700,20,57,22,33,108,1045,771,1816,0.940528634,1708,0.424559471,664,1781,40597.92,812,10465.68204,9558.739677,1,0,0,0,0,0.015704403,0
20180302,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로49길 15, 1층 (한남동)",한남김밥,분식,199892.153,448310.151,한남동,11170685,37,76,34,36,101,989,752,1741,0.941987364,1640,0.431935669,1613,2338,40597.92,1517,31344.24743,35491.54168,1,0,0,0,0,0.016736642,0
20190626,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 신촌로 123, 1층 (창천동)",신촌집,분식,194594.3161,450445.9514,대흥동,11440600,80,139,36,309,310,1213,1503,2716,0.885861561,2406,0.553387334,1132,11785,41194.1475,3296,22234.01291,23689.09175,1,0,0,0,0,0.012449829,0
20210712,0,영업/정상,,중구,신당동,"서울특별시 중구 다산로39길 45, 지하1층 (신당동)",앙떡 신당점,분식,201114.2907,451366.0997,신당동,11140615,26,88,28,92,308,1500,868,2368,0.869932432,2060,0.366554054,385,9146,45775.96375,1208,21376.05003,22107.5451,1,0,0,0,0,0.012449829,0
20210322,0,영업/정상,,중구,신당동,"서울특별시 중구 퇴계로 388-1, 1층 (신당동)",드로잉카페 풀딥,분식,201232.5025,451413.7832,신당동,11140615,17,87,28,93,303,1457,851,2308,0.868717504,2005,0.368717504,497,10561,45775.96375,755,21376.05003,22107.5451,1,0,0,0,0,0.012449829,0
20210316,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로71길 13, 선광빌딩 지상1층 (역삼동)",카페앤바 바이 끄끄흐디자인,분식,203811.4564,443883.9273,역삼2동,11680650,33,68,30,361,341,1698,1587,3285,0.896194825,2944,0.483105023,503,17695,45886.5275,1514,54870.38526,58126.24751,1,0,0,0,0,0.014836066,0
20210803,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B118 CA26-1호 (역삼동)",응큼떡볶이 본점,분식,203519.2709,444294.8425,역삼2동,11680650,13,56,77,342,387,1962,1882,3844,0.899323621,3457,0.489594173,363,14152,45886.5275,606,54870.38526,58126.24751,1,0,0,0,0,0.014836066,0
20210617,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로20길 24, 1층 (이태원동)",이태원감칠맛떡볶이,분식,199245.1464,447891.7364,이태원1동,11170650,13,51,15,33,96,885,711,1596,0.939849624,1500,0.445488722,410,750,45967.5975,579,13273.29821,14473.70103,1,0,0,0,0,0.015704403,0
20220310,0,영업/정상,,마포구,대흥동,"서울특별시 마포구 대흥로 110, 수안빌딩 1층 (대흥동)",소화전떡볶이,분식,194934.974,449678.6759,대흥동,11440600,43,107,22,285,267,872,1083,1955,0.86342711,1688,0.553964194,144,19177,39263.5925,1684,22234.01291,23689.09175,1,0,0,0,0,0.013179737,0
20190314,0,영업/정상,,송파구,석촌동,"서울특별시 송파구 송파대로49길 29, 2층 201호 (석촌동)",미소키친,분식,208910.1544,444950.52,석촌동,11710600,91,44,24,328,233,1056,1155,2211,0.89461782,1978,0.52238806,1236,14012,47661.9,4337,28978.71938,27768.72215,1,0,0,0,0,0.014836066,0
20191104,0,영업/정상,,강남구,논현동,"서울특별시 강남구 봉은사로25길 15, 지상1층 (논현동)",한가김밥,분식,202772.8041,445101.6292,역삼1동,11680640,27,91,196,334,376,2033,2132,4165,0.90972389,3789,0.511884754,1001,2122,38504.3175,1032,108753.4728,134994.9088,1,0,0,0,0,0.01625814,0
20210913,0,영업/정상,,강남구,논현동,"서울특별시 강남구 봉은사로25길 28, 지상1층 103호 (논현동)",할머니가래떡볶이 논현점,분식,202781.5261,445185.6631,역삼1동,11680640,33,83,198,285,360,1887,1970,3857,0.90666321,3497,0.510759658,322,2122,38504.3175,1282,108753.4728,134994.9088,1,0,0,0,0,0.01625814,0
20171106,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로19길 28, 1층 (잠실동)",케이콜라보 김밥 잠실점,분식,207676.9443,444989.665,잠실본동,11710650,21,44,18,381,212,818,986,1804,0.88248337,1592,0.546563193,1729,20603,67757.98333,1423,34506.17534,34426.55575,1,0,0,0,0,0.012449829,0
20171121,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로19길 6, 1층 (잠실동)",미미국수,분식,207602.901,444795.2526,잠실본동,11710650,33,32,5,290,215,820,996,1816,0.88160793,1601,0.54845815,1714,8621,67757.98333,2256,34506.17534,34426.55575,1,0,0,0,0,0.018352067,0
20190626,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 올림픽로12길 35-1, 1층 (잠실동)",열정분식소 잠실점,분식,207326.7921,445131.7797,잠실본동,11710650,58,38,18,358,184,703,867,1570,0.882802548,1386,0.552229299,1132,21704,67757.98333,3948,34506.17534,34426.55575,1,0,0,0,0,0.012449829,0
20191101,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로18길 10, 1층 (잠실동)",에스앤비푸드,분식,207396.4168,444682.105,잠실본동,11710650,30,26,2,220,192,727,874,1601,0.880074953,1409,0.545908807,1004,6155,67757.98333,2033,34506.17534,34426.55575,1,0,0,0,0,0.06584926,0
20200907,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로19길 28, 효천빌딩 1층 103호 (잠실동)",배떡앤함박,분식,207676.9443,444989.665,잠실본동,11710650,23,44,18,381,212,818,986,1804,0.88248337,1592,0.546563193,693,20603,67757.98333,1565,34506.17534,34426.55575,1,0,0,0,0,0.012449829,0
20191118,0,영업/정상,,마포구,서교동,"서울특별시 마포구 와우산로29길 57, 1층 (서교동)",몬스터 치즈 떡볶이,분식,193478.0282,450398.1393,서강동,11440655,5,151,30,326,384,2180,2671,4851,0.920841064,4467,0.550608122,987,8616,45314.8025,227,26396.79843,25660.57992,1,0,0,0,0,0.01625814,0
20180511,0,영업/정상,,광진구,군자동,"서울특별시 광진구 군자로 168, 1층 (군자동)",심야식당쿠난,분식,206774.9347,450387.8631,군자동,11215730,41,61,14,102,80,506,265,771,0.896238651,691,0.343709468,1543,1937,31767.0375,1298,19077.5725,19677.17733,1,0,0,0,0,0.014836066,0
20170822,0,영업/정상,,종로구,숭인동,"서울특별시 종로구 청계천로 375, 동일상가 1층 103호 (숭인동)",에브리데이 토스트,분식,201681.5455,452204.0667,황학동,11140670,13,93,20,117,234,1198,769,1967,0.881037112,1733,0.390950686,1805,12841,32520.71625,429,13179.61914,12753.44077,1,0,0,0,0,0.012449829,0
20190318,0,영업/정상,,성북구,안암동1가,"서울특별시 성북구 보문로26길 83-19, 1층 (안암동1가)",응급실 국물떡볶이(서울안암점),분식,201961.2389,454056.4005,안암동,11290600,52,88,9,126,113,806,609,1415,0.920141343,1302,0.430388693,1232,7785,33654.0325,1752,23137.83344,25115.11668,1,0,0,0,0,0.01625814,0
20200129,0,영업/정상,,성북구,안암동2가,서울특별시 성북구 고려대로13길 10-2 (안암동2가),꿀삐닭강정 안암점,분식,202008.1801,453858.0781,안암동,11290600,16,86,6,107,120,812,627,1439,0.916608756,1319,0.435719249,915,7281,33654.0325,550,23137.83344,25115.11668,1,0,0,0,0,0.01625814,0
20190405,0,영업/정상,,은평구,응암동,"서울특별시 은평구 가좌로7나길 23, 1층 (응암동)",배달키친,분식,192790.4989,453568.6593,북가좌2동,11410720,43,117,6,314,176,782,836,1618,0.891223733,1442,0.516687268,1214,14879,33404.87333,1433,36014.52826,32931.6198,1,0,0,0,0,0.014836066,0
20180821,0,영업/정상,,은평구,응암동,"서울특별시 은평구 가좌로7다길 9, 1층 (응암동)",신불떡볶이,분식,192719.3389,453647.4084,북가좌2동,11410720,28,117,7,321,174,790,879,1669,0.895745956,1495,0.526662672,1441,11131,33404.87333,935,36014.52826,32931.6198,1,0,0,0,0,0.014836066,0
20181123,0,영업/정상,,은평구,응암동,"서울특별시 은평구 가좌로7다길 4, 1층 (응암동, 대림아트빌)",C N I 푸드,분식,192699.1299,453700.3809,북가좌2동,11410720,37,121,7,316,182,805,882,1687,0.892116183,1505,0.522821577,1347,11131,33404.87333,1247,36014.52826,32931.6198,1,0,0,0,0,0.014836066,0
20210913,0,영업/정상,,광진구,중곡동,"서울특별시 광진구 동일로72길 36, 1층 (중곡동)",소담소담,분식,206959.7472,451464.9437,중곡1동,11215740,29,88,9,184,97,615,441,1056,0.908143939,959,0.417613636,322,3115,47773.14438,1402,15004.51502,14380.88502,1,0,0,0,0,0.01625814,0
20210611,0,영업/정상,,중랑구,묵동,"서울특별시 중랑구 중랑역로 242, 1층 (묵동)",대한민족,분식,206601.5199,456955.6821,묵2동,11260630,15,86,5,94,135,590,532,1122,0.879679144,987,0.474153298,416,10199,28309.61375,425,18688.1154,17713.32909,1,0,0,0,0,0.018352067,0
20180322,0,영업/정상,,서초구,서초동,"서울특별시 서초구 반포대로 100, 하성빌딩 1층 102호 (서초동)",싸다김밥 서초역점,분식,200749.8492,443004.8454,서초3동,11650530,73,95,31,200,160,947,896,1843,0.913185024,1683,0.486163863,1593,5511,40638.83313,2967,64549.36189,75810.43776,1,0,0,0,0,0.01625814,0
20210818,0,영업/정상,,서초구,서초동,"서울특별시 서초구 서초대로40길 77, 1층 103호 (서초동)",걸작떡볶이 치킨 서울서초점,분식,200707.3284,442892.1639,서초3동,11650530,33,89,27,191,158,915,861,1776,0.911036036,1618,0.484797297,348,6214,40638.83313,1341,64549.36189,75810.43776,1,0,0,0,0,0.01625814,0
20210311,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 도림로 184, 가람빌딩 1층 (대림동)",못난이꽈배기,분식,191227.8958,443717.3442,대림2동,11560710,33,109,11,164,196,1066,1021,2087,0.90608529,1891,0.489218975,508,11670,32489.105,1072,19148.97663,18843.2556,1,0,0,0,0,0.01625814,0
20180627,0,영업/정상,,관악구,신림동,"서울특별시 관악구 조원로 11, 상승빌딩 지하1층 (신림동)",The Sun(더썬),분식,191415.0106,442389.8564,조원동,11620725,10,95,9,108,237,1289,1324,2613,0.909299656,2376,0.506697283,1496,4585,31104.7,308,27853.46842,28933.52476,1,0,0,0,0,0.01625814,0
20190903,0,영업/정상,,서초구,방배동,"서울특별시 서초구 효령로31길 94, 1층 (방배동)",홍미단,분식,199447.6888,442544.5169,방배1동,11650600,93,105,12,231,120,459,465,924,0.87012987,804,0.503246753,1063,5286,34658.0905,3231,20313.38109,22488.12742,1,0,0,0,0,0.012449829,0
20211214,0,영업/정상,,중랑구,면목동,"서울특별시 중랑구 봉우재로14길 3, 1층 (면목동)",면목동떡볶이놀러오새우,분식,206820.6544,454232.8812,면목2동,11260520,30,89,6,112,133,748,586,1334,0.90029985,1201,0.43928036,230,9183,25811.97208,774,20584.11156,18428.03924,1,0,0,0,0,0.014836066,0
20210302,0,영업/정상,,중랑구,면목동,"서울특별시 중랑구 봉우재로 41, 1층 105호 (면목동)",우리할매떡볶이 동부시장점,분식,206807.6908,454279.5765,면목2동,11260520,25,87,6,109,140,755,597,1352,0.896449704,1212,0.441568047,517,9780,25811.97208,645,20584.11156,18428.03924,1,0,0,0,0,0.014836066,0
20191216,0,영업/정상,,관악구,신림동,"서울특별시 관악구 신원로5길 19, 1층 (신림동)",떡쌈,분식,193529.614,442206.6536,신원동,11620655,12,79,12,113,317,1060,1084,2144,0.852145522,1827,0.505597015,959,2602,31104.7,379,16577.94618,14743.22995,1,0,0,0,0,0.013179737,0
20200109,0,영업/정상,,관악구,신림동,"서울특별시 관악구 신림로59길 17, 1층 (신림동)",육회왕자 연어공주 신림점,분식,193631.5001,442309.9875,신원동,11620655,77,84,13,103,349,1172,1201,2373,0.852928782,2024,0.506110409,935,2758,31104.7,2402,16577.94618,14743.22995,1,0,0,0,0,0.013179737,0
20220418,0,영업/정상,,강남구,대치동,"서울특별시 강남구 역삼로 452, 지상1층 101호 (대치동)",미아리우동집 대치동점,분식,204941.0495,444443.7978,대치4동,11680630,66,76,48,1647,361,1595,1572,3167,0.886011999,2806,0.496368803,105,24118,48644.62167,3215,41194.8779,49884.88825,1,0,0,0,0,0.014836066,0
20210719,0,영업/정상,,강남구,대치동,"서울특별시 강남구 삼성로81길 22, 한정빌딩 지상1층 101호 (대치동)",오미마리,분식,204870.3579,444682.0145,대치4동,11680630,32,69,53,1490,383,1771,1805,3576,0.892897092,3193,0.504753915,378,18968,48644.62167,1560,41194.8779,49884.88825,1,0,0,0,0,0.014836066,0
20210811,0,영업/정상,,영등포구,대림동,"서울특별시 영등포구 대림로27길 5-1, 1층 (대림동)",라이언쥬바,분식,191004.1506,443643.4541,대림2동,11560710,23,119,19,148,213,1162,1116,2278,0.906496927,2065,0.489903424,355,11760,32489.105,738,19148.97663,18843.2556,1,0,0,0,0,0.01625814,0
20210827,0,영업/정상,,구로구,고척동,"서울특별시 구로구 고척로60길 26, 상가 101동 1층 102(일부)호 (고척동, 해피그린아파트)",떡군이네 떡볶이 양천구점,분식,187511.4026,444788.6,고척1동,11530720,55,104,9,171,134,454,500,954,0.859538784,820,0.524109015,339,22759,21636.3125,1182,22412.20483,21773.75122,1,0,0,0,0,0.013179737,0
20210128,0,영업/정상,,구로구,고척동,"서울특별시 구로구 고척로 230, 2층 201호 (고척동)",분식집 플러스 술,분식,187424.3696,444864.1355,고척1동,11530720,116,107,9,174,108,393,455,848,0.872641509,740,0.536556604,550,21312,21636.3125,2502,22412.20483,21773.75122,1,0,0,0,0,0.012449829,0
20171130,0,영업/정상,,구로구,고척동,"서울특별시 구로구 고척로52길 63, 1층 (고척동)",응급실국물떡볶이 고척점,분식,187222.986,444454.3956,개봉1동,11530740,59,120,12,176,144,549,609,1158,0.875647668,1014,0.525906736,1705,18380,21636.3125,1285,28769.26401,27915.81412,1,0,0,0,0,0.012449829,0
20201019,0,영업/정상,,구로구,구로동,"서울특별시 구로구 구로동로 209-1, 원빌딩 1층 (구로동)",응급실국물떡볶이 서울구로점,분식,189520.0883,443901.7453,구로2동,11530530,50,83,20,111,173,799,854,1653,0.895341803,1480,0.516636419,651,9616,34304.468,1715,33510.83458,34851.63155,1,0,0,0,0,0.014836066,0
20210318,0,영업/정상,,구로구,구로동,"서울특별시 구로구 구로동로 195, 2층 201호 (구로동)",떡심 구로점,분식,189528.5482,443754.3206,구로2동,11530530,33,84,17,103,172,877,902,1779,0.90331647,1607,0.507026419,501,10296,34304.468,1132,33510.83458,34851.63155,1,0,0,0,0,0.014836066,0
20210714,0,영업/정상,,강남구,신사동,"서울특별시 강남구 압구정로 108, 덕산빌딩 지상1층 10호 (신사동)",오토김밥 신사직영점,분식,201749.4564,446742.8281,신사동,11620685,68,41,209,445,192,1161,1197,2358,0.918575064,2166,0.507633588,383,9158,40775.4875,2768,20944.66626,18597.21201,1,0,0,0,0,0.01625814,0
20200316,0,영업/정상,,관악구,신림동,"서울특별시 관악구 법원단지길 55, 지하1층 B01-1호 (신림동, 우석빌라6차)",이모네분식,분식,192917.0771,441305.6231,난곡동,11620775,18,64,3,87,111,267,385,652,0.829754601,541,0.590490798,868,2539,31104.7,560,17798.23434,16360.36538,1,0,0,0,0,0.041583054,0
20200207,0,영업/정상,,관악구,신림동,"서울특별시 관악구 서림길 9, 1층 101호 (신림동)",청년분식 신림점,분식,194429.2678,441496.0794,서림동,11620665,26,65,8,139,282,804,1021,1825,0.845479452,1543,0.559452055,906,5985,31104.7,813,16509.79714,14042.38559,1,0,0,0,0,0.013845309,0
20211206,0,영업/정상,,금천구,가산동,"서울특별시 금천구 디지털로10길 69, 가산 센트럴 푸르지오 시티 1동 지하 1층 G08(일부)호 (가산동)",싸다김밥 가산푸르지오시티점,분식,190278.6797,441481.4314,가산동,11545510,57,135,19,55,199,1212,1350,2562,0.922326308,2363,0.526932084,238,4871,34572.725,1964,60057.69875,72929.04225,1,0,0,0,0,0.01625814,0
20210531,0,영업/정상,,금천구,가산동,"서울특별시 금천구 디지털로10길 69, 가산 센트럴 푸르지오 시티 지하 1층 G09호 (가산동)",청년다방 가산센트럴점,분식,190278.6797,441481.4314,가산동,11545510,67,135,19,55,199,1212,1350,2562,0.922326308,2363,0.526932084,427,4871,34572.725,2310,60057.69875,72929.04225,1,0,0,0,0,0.01625814,0
20180115,0,영업/정상,,서초구,서초동,"서울특별시 서초구 효령로 224, 1층 (서초동)",김밥천국,분식,200685.5607,442343.8433,서초3동,11650530,43,84,17,161,112,667,598,1265,0.911462451,1153,0.472727273,1659,6246,40638.83313,1747,64549.36189,75810.43776,1,0,0,0,0,0.01625814,0
20210126,0,영업/정상,,송파구,송파동,"서울특별시 송파구 송이로10길 8-1, 1층 101호 (송파동)",어머나 떡볶이,분식,210178.5073,444450.2447,송파2동,11710590,30,63,9,277,240,900,983,1883,0.872543813,1643,0.522039299,552,8869,39428.7575,1183,18895.45987,17838.4388,1,0,0,0,0,0.012449829,0
20191118,0,영업/정상,,강서구,가양동,"서울특별시 강서구 강서로 511, 1층 103호 (가양동, 한림타운)",샤빌레,분식,185917.6707,452084.849,가양1동,11500603,55,61,8,89,31,234,187,421,0.926365796,390,0.444180523,987,12402,37406.34333,2054,50116.53758,55247.40565,1,0,0,0,0,0.015704403,0
20220103,0,영업/정상,,강서구,가양동,"서울특별시 강서구 양천로49길 4, 1층 (가양동)",대호 칼국수,분식,185894.0588,451855.8527,가양1동,11500603,48,84,9,171,38,308,253,561,0.932263815,523,0.450980392,210,12663,37406.34333,1801,50116.53758,55247.40565,1,0,0,0,0,0.015704403,0
20210728,0,영업/정상,,강서구,가양동,"서울특별시 강서구 강서로 489, 지하1층 (가양동)",우정식당,분식,185893.3388,451885.9702,가양1동,11500603,50,82,9,167,37,293,239,532,0.930451128,495,0.44924812,369,12663,37406.34333,1870,50116.53758,55247.40565,1,0,0,0,0,0.015704403,0
20180418,0,영업/정상,,양천구,신월동,"서울특별시 양천구 월정로27길 2, 지상1층 (신월동)",가득분식,분식,185468.075,447829.0632,신월1동,11470560,21,45,7,126,131,856,795,1651,0.920654149,1520,0.481526348,1566,2976,25412.63607,534,14796.34276,13384.80088,1,0,0,0,0,0.01625814,0
20191128,0,영업/정상,,양천구,신월동,"서울특별시 양천구 곰달래로13길 16, 1층 (신월동)",섹시한떡볶이,분식,185519.6079,447683.0219,신월1동,11470560,37,47,7,137,125,836,750,1586,0.921185372,1461,0.472887768,977,2868,25412.63607,940,14796.34276,13384.80088,1,0,0,0,0,0.01625814,0
20180607,0,영업/정상,,강서구,화곡동,"서울특별시 강서구 월정로18길 7, 1층 101호 (화곡동)",김밥천국,분식,185724.9125,447467.3448,신월1동,11470560,38,57,5,172,140,879,770,1649,0.915100061,1509,0.466949666,1516,3351,32815.28643,1263,14796.34276,13384.80088,1,0,0,0,0,0.022840338,0
20210526,0,영업/정상,,양천구,신월동,"서울특별시 양천구 곰달래로 24, 1층 (신월동)",떡볶이 세상,분식,185373.0889,447515.0142,신월1동,11470560,20,43,6,142,108,709,689,1398,0.922746781,1290,0.492846924,432,3151,25412.63607,508,14796.34276,13384.80088,1,0,0,0,0,0.01625814,0
20210416,0,영업/정상,,양천구,신월동,"서울특별시 양천구 월정로 151, 1층 (신월동)",몽키떡뽀끼,분식,185500.4349,447805.4393,신월1동,11470560,25,48,7,136,135,880,810,1690,0.920118343,1555,0.479289941,472,2976,25412.63607,625,14796.34276,13384.80088,1,0,0,0,0,0.01625814,0
20180417,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로10길 16, 지상1층 (목동)",또와분식,분식,188205.0838,448446.5276,목4동,11470540,25,69,10,376,119,443,535,978,0.878323108,859,0.547034765,1567,10693,36652.715,902,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20180502,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로10길 12, 지상1층 (목동)",할매분식,분식,188191.1314,448442.9878,목4동,11470540,3,68,10,377,120,445,538,983,0.87792472,863,0.547304171,1552,10693,36652.715,97,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20200713,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로3길 43, 1층 (목동)",냠냠국물닭발,분식,188017.6573,448160.5543,목4동,11470540,30,91,12,398,136,525,633,1158,0.882556131,1022,0.546632124,749,8510,36652.715,1100,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20210622,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로3길 11, 1층 (목동, 금호아파트)",매운국물떡볶이 밀방떡,분식,188175.1729,448188.5569,목4동,11470540,33,80,14,443,142,534,640,1174,0.879045997,1032,0.545144804,405,9255,36652.715,1210,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20220524,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로 20-1, 1층 (목동)",33떡볶이 목동강서고점,분식,188275.1644,448202.8634,목4동,11470540,30,75,15,591,142,539,655,1194,0.881072027,1052,0.548576214,69,11361,36652.715,1100,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20220506,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙남로 35, 1층 (목동)",별난쿡 목동점,분식,188151.4577,448323.2321,목4동,11470540,30,79,12,403,121,469,562,1031,0.882638215,910,0.545101843,87,10594,36652.715,1100,18240.20166,16804.03666,1,0,0,0,0,0.012449829,0
20210708,0,영업/정상,,은평구,갈현동,"서울특별시 은평구 연서로25길 11-3, 1층 101호 (갈현동)",분작,분식,192651.684,457148.5454,갈현2동,11380552,43,108,7,350,247,950,1064,2014,0.877358491,1767,0.528301887,389,3290,28255.21417,1212,22631.65078,21351.53591,1,0,0,0,0,0.012449829,0
20180808,0,영업/정상,,금천구,독산동,"서울특별시 금천구 독산로78길 10, 1층 (독산동)",소소떡볶이 금천점,분식,191368.6597,440833.5162,독산4동,11545640,42,89,13,105,168,756,977,1733,0.90305828,1565,0.563762262,1454,3854,27333.5975,1155,11486.62307,11110.7312,1,0,0,0,0,0.014836066,0
20190214,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 양녕로2가길 1, 1층 (봉천동)",어쩌다2,분식,195247.2134,442366.1868,청룡동,11620595,23,89,15,243,280,1071,1137,2208,0.873188406,1928,0.514945652,1264,10398,34241.72278,791,38413.0514,36338.43718,1,0,0,0,0,0.012449829,0
20180313,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 양녕로1길 18, 1층 (봉천동)",쿠웨이트떡볶이,분식,195108.2979,442380.9499,청룡동,11620595,30,92,13,227,262,997,1095,2092,0.874760994,1830,0.523422562,1602,10398,34241.72278,1027,38413.0514,36338.43718,1,0,0,0,0,0.012449829,0
20210224,0,영업/정상,,도봉구,쌍문동,"서울특별시 도봉구 도봉로 599, 1층 (쌍문동)",석관동 떡볶이 쌍문점,분식,203469.0467,461762.4414,창5동,11320515,19,89,17,283,128,652,626,1278,0.899843505,1150,0.489827856,523,21735,27937.53875,531,19338.68386,19830.94336,1,0,0,0,0,0.014836066,0
20190801,0,영업/정상,,동대문구,제기동,"서울특별시 동대문구 고산자로36길 3, 경동시장 신관 3층 70103호 (제기동)",분위기좋은식,분식,203403.0195,452985.7254,용신동,11230536,10,81,16,102,145,868,946,1814,0.920066152,1669,0.521499449,1096,10047,36836.03,368,40420.37194,43038.28137,1,0,0,0,0,0.01625814,0
20220121,0,영업/정상,,동대문구,제기동,"서울특별시 동대문구 경동시장로2길 31, 3층 (제기동)",제나벨라,분식,203709.8293,453104.6112,용신동,11230536,89,83,18,88,134,808,916,1724,0.922273782,1590,0.531322506,192,11378,36836.03,3282,40420.37194,43038.28137,1,0,0,0,0,0.01625814,0
20190823,0,영업/정상,,성동구,금호동2가,"서울특별시 성동구 무수막길 84, 1층 (금호동2가)",옛날 떡볶이,분식,201750.6001,450129.4075,금호2·3가동,11200615,23,169,8,186,94,540,491,1031,0.908826382,937,0.476236663,1074,26754,36404.9675,842,19789.68316,18036.51486,1,0,0,0,0,0.01625814,0
