인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존여부
20210701,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 금하로24길 25, 1층 (시흥동)",파스토보이 금천점,경양식,191839.8327,438631.1526,시흥5동,11545710,31,87,11,150,31,534,683,1217,0.974527527,1186,0.561216105,396,9216,30987.5555,970,11670.19361,10936.29824,1,0,0,0,0,0.018188339,0
20181102,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로20길 9, 5층 (역삼동)",오마주,경양식,203260.5958,443611.7921,역삼1동,11680640,69,92,82,395,734,1886,1812,3698,0.801514332,2964,0.489994592,1368,9021,45886.5275,3169,108753.4728,134994.9088,1,0,0,0,0,0.018188339,0
20220406,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로 337, 지상1층,2층 101호,102호,103호,201호 (역삼동)",아방베이커리(도곡점),경양식,203396.63,443670.52,역삼1동,11680640,336,81,58,352,714,1809,1727,3536,0.798076923,2822,0.488404977,117,13318,45886.5275,15429,108753.4728,134994.9088,1,0,0,0,0,0.018188339,0
20210629,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로71길 6, 청연빌딩 지상1층 (역삼동)",마론,경양식,203376.52,443662.86,역삼1동,11680640,139,82,61,354,722,1834,1759,3593,0.799053716,2871,0.489563039,398,13303,45886.5275,6378,108753.4728,134994.9088,1,0,0,0,0,0.018188339,0
20180921,0,영업/정상,,관악구,신림동,"서울특별시 관악구 신림동길 26, 신림빌딩 지하1층 (신림동)",포원제로 신림,경양식,193370.572,442780.1807,신사동,11620685,50,95,15,118,183,1162,1218,2380,0.923109244,2197,0.511764706,1410,2112,31104.7,1555,20944.66626,18597.21201,1,0,0,0,0,0.018188339,0
20180327,0,영업/정상,,도봉구,방학동,"서울특별시 도봉구 방학로10길 74, 1층 (방학동)",용자돈돈까스,경양식,203028.9248,462506.7474,방학3동,11320710,40,94,16,247,55,600,619,1219,0.95488105,1164,0.507793273,1588,16902,25046.59667,989,20010.31492,17424.02814,1,0,0,0,0,0.018188339,0
20180126,0,영업/정상,,영등포구,양평동5가,"서울특별시 영등포구 양평로 132, 더 스테이트 선유 호텔 1층, 2층 (양평동5가)",뚜스뚜스베이커리카페앤이터리,경양식,190507.5979,448477.5225,양평2동,11560620,844,67,8,196,53,423,303,726,0.926997245,673,0.417355372,1648,10567,30374.63,25638,28329.05959,29842.30973,1,0,0,0,0,0.018188339,0
20210402,0,영업/정상,,영등포구,양평동4가,"서울특별시 영등포구 양평로22길 14, 1층 101호 (양평동4가)",스파게티 스토리,경양식,190644.8927,448515.6637,양평2동,11560620,66,65,7,171,53,421,300,721,0.926490985,668,0.416088766,486,11290,30374.63,1999,28329.05959,29842.30973,1,0,0,0,0,0.018188339,0
20220530,0,영업/정상,,양천구,목동,"서울특별시 양천구 목동중앙서로 23, 1층 (목동)",빈센트피자,경양식,188128.6092,447857.5506,목4동,11470540,34,73,16,492,101,773,862,1635,0.9382263,1534,0.527217125,63,11449,36652.715,1263,18240.20166,16804.03666,1,0,0,0,0,0.018188339,0
20170908,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로 217, 1층 102호 (한남동)",어썸라운지이태원점,경양식,199745.3791,448092.9219,이태원1동,11170650,17,71,27,33,762,1083,828,1911,0.601255887,1149,0.433281005,1788,1980,40597.92,674,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20180327,0,영업/정상,,용산구,한남동,"서울특별시 용산구 대사관로 35, A동 1층 (한남동)",세컨드키친사운즈한남,경양식,200107.3971,447970.442,보광동,11170700,188,59,32,36,625,962,706,1668,0.62529976,1043,0.423261391,1588,2580,40597.92,7643,10465.68204,9558.739677,1,0,0,0,0,0.018188339,0
20180903,0,영업/정상,,용산구,한남동,"서울특별시 용산구 대사관로 35, BC동 4층 (한남동)",라스트페이지사운즈한남,경양식,200112.9741,447946.6551,보광동,11170700,97,59,32,36,612,951,695,1646,0.62818955,1034,0.422235723,1428,2580,40597.92,3929,10465.68204,9558.739677,1,0,0,0,0,0.018188339,0
20200401,0,영업/정상,,용산구,한남동,"서울특별시 용산구 대사관로 35, BC동 지1층 (한남동)",콰르텟사운즈한남,경양식,200112.9741,447946.6551,보광동,11170700,103,59,38,36,612,951,695,1646,0.62818955,1034,0.422235723,852,2580,40597.92,4187,10465.68204,9558.739677,1,0,0,0,0,0.018188339,0
20190604,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로 246, 지하2층 (한남동)",포멜로빈,경양식,199990.4892,448264.185,한남동,11170685,10,76,35,35,651,937,702,1639,0.602806589,988,0.428309945,1154,2338,40597.92,412,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20171204,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 62-9, 1층 (한남동)",라샌독오스테리아,경양식,199997.0181,448135.9168,한남동,11170685,70,72,34,37,651,964,710,1674,0.611111111,1023,0.424133811,1701,2580,40597.92,2856,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20170926,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로 244, 지상1층 (한남동)",탭퍼블릭(TapPublic),경양식,199974.401,448243.8172,한남동,11170685,320,76,35,37,657,949,711,1660,0.604216867,1003,0.428313253,1770,2338,40597.92,12991,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20180703,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로55가길 26-4, 지상2층 (한남동)",루트(루트에브리데이),경양식,199926.3996,448344.9564,한남동,11170685,49,74,35,35,687,956,731,1687,0.592768228,1000,0.433313574,1490,2112,40597.92,1992,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20191112,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 63, 2층 (한남동)",도노더부띠끄,경양식,200037.8819,448160.7133,한남동,11170685,94,72,33,37,630,933,686,1619,0.610870908,989,0.423718345,993,2580,40597.92,3828,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20190218,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로42길 36, 2층 (한남동)",라크루다,경양식,199980.7454,448212.4606,한남동,11170685,73,75,36,36,655,949,711,1660,0.605421687,1005,0.428313253,1260,2338,40597.92,2960,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200303,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로42길 38-4, 지하1층,1층,2층 (한남동)",네로우패스,경양식,200000.2688,448216.8524,한남동,11170685,157,75,34,36,644,939,698,1637,0.606597434,993,0.426389737,881,2338,40597.92,6389,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200131,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 68-6, 2층 (한남동)",다웃풀클럽(doubtful club),경양식,200000.8155,448127.5021,한남동,11170685,40,71,32,37,647,967,711,1678,0.614421931,1031,0.423718713,913,2580,40597.92,1630,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20211213,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로55가길 35, 1층 (한남동)",퍼햅스투데이,경양식,199904.6787,448280.706,한남동,11170685,19,75,34,36,698,993,750,1743,0.599541021,1045,0.430292599,231,2338,40597.92,777,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20211231,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로 223-5, 초원가든 4,5층 (한남동)",세르클한남,경양식,199785.3783,448149.8276,한남동,11170685,462,76,27,36,756,1070,801,1871,0.595938001,1115,0.428113308,213,1980,40597.92,18746,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200409,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로55나길 6, 1층 (한남동)",마더(MOTHER),경양식,199851.6062,448267.923,한남동,11170685,123,78,28,38,735,1024,780,1804,0.592572062,1069,0.432372506,844,1738,40597.92,4989,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200521,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 67, 1층 (한남동)",비스트로루틴,경양식,200038.2666,448143.2484,한남동,11170685,70,70,36,37,629,934,681,1615,0.610526316,986,0.421671827,802,2580,40597.92,2849,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200601,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 46, 1층 (한남동)",송정리,경양식,200052.5208,448244.7522,한남동,11170685,62,74,35,34,625,922,673,1595,0.60815047,970,0.421943574,791,2338,40597.92,2510,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20180816,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로55나길 6, 오로꾸보 1층 2호 (한남동)",휴일삼오,경양식,199851.6062,448267.923,한남동,11170685,93,78,29,38,735,1024,780,1804,0.592572062,1069,0.432372506,1446,1738,40597.92,3778,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20180810,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로 244, 2층 (한남동)",일팔사이(1842),경양식,199974.401,448243.8172,한남동,11170685,255,76,33,37,657,949,711,1660,0.604216867,1003,0.428313253,1452,2338,40597.92,10334,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200709,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로42길 28-4, 1층 (한남동)",서울집시,경양식,199966.3313,448181.9506,한남동,11170685,75,74,37,37,654,958,717,1675,0.609552239,1021,0.428059701,753,2580,40597.92,3037,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200731,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로49길 24-8, 지1층,1층 (한남동)",탄산바(Carboric Bar),경양식,199881.9421,448334.919,한남동,11170685,95,76,36,34,706,983,749,1732,0.592378753,1026,0.432448037,731,1512,40597.92,3861,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20200831,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로49길 14-3, 지1층 (한남동)",데이로우(DAYROW),경양식,199893.7068,448336.2931,한남동,11170685,48,76,35,34,696,975,741,1716,0.594405594,1020,0.431818182,700,2112,40597.92,1949,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20210831,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로 247, 버들약국 1층 (한남동)",에이프더그레이트 카페더그레이트,경양식,199953.4749,448296.6892,한남동,11170685,73,75,35,35,668,957,723,1680,0.602380952,1012,0.430357143,335,2338,40597.92,2982,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20210908,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로49길 13, 5층 (한남동)",카페드 아스티에드 빌라트(Cafe de astier de villatte),경양식,199904.3036,448312.2506,한남동,11170685,24,74,34,36,697,979,745,1724,0.595707657,1027,0.432134571,327,2338,40597.92,965,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20180913,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로45길 8, 지1층 (한남동)",마음과마음,경양식,199858.3164,448224.8672,한남동,11170685,133,74,29,39,748,1048,781,1829,0.591033352,1081,0.427009295,1418,1738,40597.92,5414,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20201013,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 68-6, 지1층 (한남동)",뮤땅,경양식,200000.8155,448127.5021,한남동,11170685,12,71,32,37,647,967,711,1678,0.614421931,1031,0.423718713,657,2580,40597.92,479,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20220520,0,영업/정상,,용산구,한남동,"서울특별시 용산구 대사관로11길 49, 지하1층 (한남동)",라페름,경양식,200074.4502,448162.6819,한남동,11170685,176,71,32,36,620,921,667,1588,0.609571788,968,0.420025189,73,2580,40597.92,7161,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20220520,0,영업/정상,,용산구,한남동,"서울특별시 용산구 이태원로54길 62-8, 1층 (한남동)",힉(hick),경양식,199991.5104,448144.6902,한남동,11170685,32,73,32,37,652,963,713,1676,0.61097852,1024,0.425417661,73,2580,40597.92,1309,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20220523,0,영업/정상,,용산구,한남동,"서울특별시 용산구 대사관로11길 49, 2층 201호 (한남동)",센시티브서울,경양식,200074.4502,448162.6819,한남동,11170685,124,71,32,36,620,921,667,1588,0.609571788,968,0.420025189,70,2580,40597.92,5022,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20181017,0,영업/정상,,금천구,시흥동,"서울특별시 금천구 시흥대로 251, 1층 102일부호 (시흥동, 도일산호시티빌)",본도시락 금천구청점,경양식,191041.2382,439333.4213,시흥1동,11545670,43,85,10,148,39,605,737,1342,0.970938897,1303,0.549180328,1384,8854,30987.5555,1339,27442.54998,27908.211,1,0,0,0,0,0.018188339,0
20200313,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로71길 31, 지상1층 (역삼동)",알라보(allavo) 도곡점,경양식,203708.4655,443820.1661,역삼2동,11680650,30,56,32,301,629,1634,1539,3173,0.801764891,2544,0.48502994,871,17011,45886.5275,1377,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20190517,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 B122호 (역삼동)",룸서비스파이브스타 강남점,경양식,203519.2709,444294.8425,역삼2동,11680650,36,56,78,342,807,1962,1882,3844,0.790062435,3037,0.489594173,1172,14152,45886.5275,1652,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20220121,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로 221, 1층 (역삼동)",41포원 모카옌,경양식,203502.7024,444451.2997,역삼2동,11680650,132,60,68,354,807,1946,1869,3815,0.788466579,3008,0.489908257,192,9542,45886.5275,6057,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20200514,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B109호 (역삼동)",여왕의브런치,경양식,203519.2709,444294.8425,역삼2동,11680650,19,56,77,342,807,1962,1882,3844,0.790062435,3037,0.489594173,809,14152,45886.5275,875,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20200709,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오시티 상가 지하1층 B116호 (역삼동)",신선참치,경양식,203519.2709,444294.8425,역삼2동,11680650,20,56,76,342,807,1962,1882,3844,0.790062435,3037,0.489594173,753,14152,45886.5275,918,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20210714,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B126호 (역삼동)",훈연 호버거,경양식,203519.2709,444294.8425,역삼2동,11680650,15,56,79,342,807,1962,1882,3844,0.790062435,3037,0.489594173,383,14152,45886.5275,688,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20200925,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 테헤란로38길 11, 지하1층 (역삼동)",토부,경양식,203624.6351,444343.0142,역삼2동,11680650,222,63,50,382,818,1982,1899,3881,0.78922958,3063,0.48930688,675,13956,45886.5275,10179,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20201221,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지상2층 204호,205호 (역삼동)",슬로우앤로 역삼1호점,경양식,203519.2709,444294.8425,역삼2동,11680650,49,56,76,342,807,1962,1882,3844,0.790062435,3037,0.489594173,588,14152,45886.5275,2248,54870.38526,58126.24751,1,0,0,0,0,0.018188339,0
20200115,0,영업/정상,,관악구,신림동,"서울특별시 관악구 조원중앙로2길 78, 금홍빌딩 1층 (신림동)",카페알파,경양식,191899.8707,442141.0542,독산3동,11545630,40,104,11,132,93,965,1075,2040,0.954411765,1947,0.526960784,929,4753,31104.7,1232,22080.40359,20675.0014,1,0,0,0,0,0.018188339,0
20201126,0,영업/정상,,관악구,신림동,"서울특별시 관악구 조원중앙로 24, 2층 4호 (신림동)",잇티 신림점,경양식,191612.7911,442164.0103,독산3동,11545630,18,107,7,111,99,1120,1222,2342,0.957728437,2243,0.52177626,613,4897,31104.7,565,22080.40359,20675.0014,1,0,0,0,0,0.018188339,0
20180607,0,영업/정상,,강남구,자곡동,"서울특별시 강남구 자곡로 174-10, 지상1층 101,102호 (자곡동)",강남에이스타워점 커피더캠프 프리미엄,경양식,209038.1984,441163.7957,세곡동,11680700,128,51,5,78,13,96,52,148,0.912162162,135,0.351351351,1516,5778,45722.5725,5837,44859.93354,41311.48915,1,0,0,0,0,0.027256778,0
20210930,0,영업/정상,,강남구,자곡동,"서울특별시 강남구 자곡로 192, 강남푸르지오시티 2차 지상1층 106호 (자곡동)",금까스,경양식,209135.5814,441361.8056,세곡동,11680700,50,50,7,75,13,94,46,140,0.907142857,127,0.328571429,305,5763,45722.5725,2269,44859.93354,41311.48915,1,0,0,0,0,0.01981768,0
20210628,0,영업/정상,,서초구,양재동,"서울특별시 서초구 마방로10길 18-28, 지층 (양재동)",블루,경양식,203710.655,441500.055,양재2동,11650652,173,75,4,120,215,787,806,1593,0.865034526,1378,0.505963591,399,406,29253.71625,5055,37934.71887,42482.92615,1,0,0,0,0,0.020789696,0
20190617,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로23길 4, 1층 (이태원동)",아롬,경양식,199294.1255,448050.4198,이태원1동,11170650,40,61,19,33,747,903,740,1643,0.545343883,896,0.450395618,1141,750,45967.5975,1831,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20180423,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로27길 6, 2층 (이태원동)",트랩라운지,경양식,199540.5803,448085.228,이태원1동,11170650,395,65,19,33,756,1012,807,1819,0.584387026,1063,0.443650357,1561,1087,45967.5975,18137,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20191118,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 보광로60길 14-9, 지1층 (이태원동)",엉트루아드,경양식,199504.4854,447936.0239,이태원1동,11170650,287,53,18,34,750,1037,820,1857,0.596122779,1107,0.441572429,987,1501,45967.5975,13206,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20220314,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로 170, 이태원쇼핑타운 1,2층 (이태원동)",비디비디(BDBD),경양식,199288.1702,447988.608,이태원1동,11170650,285,61,16,31,739,899,745,1644,0.550486618,905,0.453163017,140,750,45967.5975,13099,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20220317,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 보광로59길 29, 지하1층 (이태원동)",엣지서울,경양식,199251.9366,447951.6193,이태원1동,11170650,51,57,14,31,725,889,732,1621,0.552745219,896,0.451573103,137,750,45967.5975,2327,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20220214,0,영업/정상,,용산구,한남동,"서울특별시 용산구 우사단로14길 25, 4층 (한남동)",더티 헤븐(DIRTY HEAVEN),경양식,199663.5245,448015.8828,이태원1동,11170650,93,60,22,35,767,1086,848,1934,0.603412616,1167,0.438469493,168,1609,40597.92,3772,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20220113,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로23길 4, 2층 (이태원동)",오드(odd),경양식,199294.1255,448050.4198,이태원1동,11170650,40,61,19,33,747,903,740,1643,0.545343883,896,0.450395618,200,750,45967.5975,1831,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20211229,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로27가길 37, 5층 (이태원동)",쉘터(shelter),경양식,199319.576,448067.2514,이태원1동,11170650,96,64,17,34,750,905,744,1649,0.545178896,899,0.451182535,215,578,45967.5975,4394,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20211229,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로27가길 37, 6층 (이태원동)",페이퍼(paper),경양식,199319.576,448067.2514,이태원1동,11170650,40,64,17,34,750,905,744,1649,0.545178896,899,0.451182535,215,578,45967.5975,1859,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20220103,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로27가길 12, 1층 (이태원동)",볼인(Ballin),경양식,199451.7233,448100.0472,이태원1동,11170650,164,67,20,35,759,942,771,1713,0.556917688,954,0.450087566,210,861,45967.5975,7543,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20220111,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로27가길 37, 3층 (이태원동)",천문대,경양식,199319.576,448067.2514,이태원1동,11170650,88,64,20,34,750,905,744,1649,0.545178896,899,0.451182535,202,578,45967.5975,4057,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20211012,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로23길 6, 1층 (이태원동)",타코비이태원점,경양식,199292.9827,448060.8043,이태원1동,11170650,25,63,16,34,747,904,740,1644,0.545620438,897,0.450121655,293,750,45967.5975,1158,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20211129,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 우사단로 46, 4층 (이태원동)",코끼리,경양식,199562.7555,447997.6618,이태원1동,11170650,115,57,19,33,754,1043,830,1873,0.597437266,1119,0.443139349,245,1501,45967.5975,5287,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20211022,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로 179, 해밀톤호텔 (본관) 2층 (이태원동)",더블유179(W179),경양식,199387.8964,448055.0489,이태원1동,11170650,361,62,19,33,748,915,750,1665,0.550750751,917,0.45045045,283,578,45967.5975,16597,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20200819,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로20가길 6, 2층 (이태원동)",비터스윗(Bitter Sweet),경양식,199265.7764,447919.5396,이태원1동,11170650,41,54,22,33,715,897,735,1632,0.561887255,917,0.450367647,712,750,45967.5975,1879,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20200706,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로27길 6, 3층 (이태원동)",정스바,경양식,199540.5803,448085.228,이태원1동,11170650,349,65,20,33,756,1012,807,1819,0.584387026,1063,0.443650357,756,1087,45967.5975,16065,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20210909,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 이태원로 180, 스카이하이 2호 5층 (이태원동)",1987다우닝라운지,경양식,199418.8723,448001.8481,이태원1동,11170650,290,59,18,32,745,940,768,1708,0.56381733,963,0.449648712,326,1259,45967.5975,13312,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20181107,0,영업/정상,,용산구,이태원동,"서울특별시 용산구 보광로60길 17, 2층 201,202,203호 (이태원동)",콘크리트바움,경양식,199506.0188,447987.2351,이태원1동,11170650,85,58,19,32,753,1032,818,1850,0.592972973,1097,0.442162162,1363,1501,45967.5975,3907,13273.29821,14473.70103,1,0,0,0,0,0.018188339,0
20200820,0,영업/정상,,중랑구,상봉동,"서울특별시 중랑구 망우로 316, 이지팰리스 114호 (상봉동)",쵸스시(상봉점),경양식,207660.8837,454911.1103,상봉2동,11260590,49,98,16,99,50,932,729,1661,0.969897652,1611,0.438892234,711,5579,24825.57,1207,26164.3007,27016.92851,1,0,0,0,0,0.018188339,0
20220426,0,영업/정상,,성동구,금호동1가,"서울특별시 성동구 금호로 80-1, 1층 (금호동1가)",올드핸즈,경양식,202224.8669,449812.2609,금호4가동,11200620,22,148,8,127,43,319,373,692,0.937861272,649,0.539017341,97,22817,32729.895,714,12472.38645,11866.66398,1,0,0,0,0,0.018188339,0
20201020,0,영업/정상,,송파구,석촌동,"서울특별시 송파구 송파대로49길 29, 지하1층 (석촌동)",와썹,경양식,208910.1544,444950.52,석촌동,11710600,60,44,24,328,232,1056,1155,2211,0.895070104,1979,0.52238806,650,14012,47661.9,2860,28978.71938,27768.72215,1,0,0,0,0,0.018188339,0
20170816,0,영업/정상,,용산구,한남동,"서울특별시 용산구 독서당로34길 16, 1층 (한남동)",에이엘피,경양식,201015.7131,448503.9194,한남동,11170685,67,62,22,69,188,395,299,694,0.729106628,506,0.430835735,1811,5783,40597.92,2703,31344.24743,35491.54168,1,0,0,0,0,0.018188339,0
20180312,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로 171, 102호 (잠실동)",윤파스타 잠실본동점,경양식,207526.2836,444778.7302,잠실본동,11710650,33,30,4,288,127,784,942,1726,0.926419467,1599,0.545770568,1603,8621,67757.98333,2239,34506.17534,34426.55575,1,0,0,0,0,0.021825956,0
20191226,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 백제고분로18길 5, 지하1층 (잠실동)",라 미아 파밀리아,경양식,207439.3078,444710.0721,잠실본동,11710650,61,28,6,248,117,743,889,1632,0.928308824,1515,0.544730392,949,6155,67757.98333,4133,34506.17534,34426.55575,1,0,0,0,0,0.018188339,0
20211110,0,영업/정상,,송파구,잠실동,"서울특별시 송파구 올림픽로10길 57, 1층 (잠실동)",호미스,경양식,207128.3039,444938.7801,잠실본동,11710650,33,31,16,243,109,665,792,1457,0.925188744,1348,0.543582704,264,7997,67757.98333,2236,34506.17534,34426.55575,1,0,0,0,0,0.018188339,0
20210526,0,영업/정상,,마포구,서교동,"서울특별시 마포구 와우산로29길 48-5, 2층 201호 (서교동)",딤(DIM),경양식,193522.0375,450412.6477,서교동,11440660,92,151,31,326,850,2178,2642,4820,0.823651452,3970,0.54813278,432,8250,45314.8025,4149,73351.93437,92063.85439,1,0,0,0,0,0.018188339,0
20210930,0,영업/정상,,마포구,서교동,"서울특별시 마포구 와우산로33길 23, 1층 좌측호 (서교동)",르 바자르,경양식,193651.86,450353.8462,서강동,11440655,30,151,35,350,839,2173,2588,4761,0.823776518,3922,0.543583281,305,6967,45314.8025,1359,26396.79843,25660.57992,1,0,0,0,0,0.018188339,0
20210826,0,영업/정상,,마포구,서교동,"서울특별시 마포구 와우산로29길 30, 1층 일부호 (서교동)",파스타집이야 마포점,경양식,193604.7013,450347.0079,서강동,11440655,7,148,34,344,859,2200,2656,4856,0.823105437,3997,0.546952224,340,7880,45314.8025,333,26396.79843,25660.57992,1,0,0,0,0,0.018188339,0
20190411,0,영업/정상,,종로구,숭인동,"서울특별시 종로구 종로58길 41, 2층 201호 (숭인동)",꽃(KKOT),경양식,201587.9578,452163.217,황학동,11140670,21,90,19,118,145,1215,803,2018,0.92814668,1873,0.397918731,1208,9552,32520.71625,683,13179.61914,12753.44077,1,0,0,0,0,0.018188339,0
20210908,0,영업/정상,,성북구,안암동1가,"서울특별시 성북구 고려대로7길 48, 삶과함께빌딩 1층 (안암동1가)",WNCH(운치),경양식,201713.9628,453974.7839,보문동,11290610,57,100,12,164,177,864,666,1530,0.884313725,1353,0.435294118,327,8064,33654.0325,1908,15817.24976,14918.87422,1,0,0,0,0,0.018188339,0
20211008,0,영업/정상,,서초구,서초동,"서울특별시 서초구 반포대로23길 13, 지하1층 (서초동)",빈체로,경양식,200644.3944,442969.6482,서초3동,11650530,191,95,29,210,223,900,851,1751,0.872644203,1528,0.486007995,297,5885,40638.83313,7768,64549.36189,75810.43776,1,0,0,0,0,0.018188339,0
